,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
61,SVC,0.4872609229689419,0.4925812385039853,0.8458326022109142,0.6225896028414594,"[[ 3667 24828]
 [ 4393 24102]]"
62,KNN,0.06446745042989999,0.0825737445763681,0.08615546587120547,0.08432658949610139,"[[ 1219 27276]
 [26040  2455]]"
63,GaussianNB,0.43693630461484473,0.46155820818893595,0.7571854711352869,0.5735170983905051,"[[ 3325 25170]
 [ 6919 21576]]"
64,Perceptron,0.5040708896297597,0.5031246632905937,0.655483418143534,0.5692863347506059,"[[10049 18446]
 [ 9817 18678]]"
65,LinearSVC,0.5007545183365503,0.5004299742015479,0.8781540621161608,0.6375449056026905,"[[ 3515 24980]
 [ 3472 25023]]"
66,SGD,0.5132830321108967,0.5076364370019166,0.8829970170205299,0.6446579554189085,"[[ 4091 24404]
 [ 3334 25161]]"
67,Dtree,0.00015792244253377786,0.00017546322290847838,0.00017546938059308652,0.00017546630169675915,"[[    4 28491]
 [28490     5]]"
68,RForest,0.007580277241621337,0.014799958504789238,0.015020178978768206,0.014909255582262165,"[[    4 28491]
 [28067   428]]"
69,ADA,0.00015792244253377786,0.00017546322290847838,0.00017546938059308652,0.00017546630169675915,"[[    4 28491]
 [28490     5]]"
70,GBC,0.0001403755044744692,0.0001403755044744692,0.0001403755044744692,0.0001403755044744692,"[[    4 28491]
 [28491     4]]"
71,ETC,0.178908580452711,0.21964148919871304,0.2515529040182488,0.23451660395877635,"[[ 3028 25467]
 [21327  7168]]"
72,logreg,0.6349184067380242,0.6246797470407005,0.6759782417968064,0.6493173773807518,"[[16922 11573]
 [ 9233 19262]]"
73,SVC,0.9425688717318828,0.9747759957834501,0.9086506404632392,0.9405525182992173,"[[27825   670]
 [ 2603 25892]]"
74,KNN,0.7192840849271802,0.7099842053970494,0.7414283207580277,0.7253656526814529,"[[19865  8630]
 [ 7368 21127]]"
75,GaussianNB,0.5077557466222145,0.5054816946125608,0.715178101421302,0.5923180886776823,"[[ 8558 19937]
 [ 8116 20379]]"
76,Perceptron,0.5210212317950518,0.51612121864571,0.672995262326724,0.5842104461470503,"[[10516 17979]
 [ 9318 19177]]"
77,LinearSVC,0.6450956308124233,0.637931609674729,0.6710650991402001,0.6540790148794254,"[[17642 10853]
 [ 9373 19122]]"
78,SGD,0.6461659940340411,0.6532376747608536,0.6230917704860501,0.6378087112707678,"[[19070  9425]
 [10740 17755]]"
79,Dtree,0.7336901210738727,0.6974792408066429,0.8253728724337603,0.756055613598007,"[[18294 10201]
 [ 4976 23519]]"
80,RForest,0.824846464291981,0.802174125942611,0.862361817862783,0.8311798132864295,"[[22435  6060]
 [ 3922 24573]]"
81,ADA,0.5891735392174066,0.5726124478482025,0.7032110896648535,0.631227456724787,"[[13539 14956]
 [ 8457 20038]]"
82,GBC,0.6316371293209335,0.613852971529169,0.7097385506229164,0.6583226184469654,"[[15773 12722]
 [ 8271 20224]]"
83,ETC,0.8380593086506405,0.8882395615024988,0.7734339357782067,0.8268707674414243,"[[25722  2773]
 [ 6456 22039]]"
84,logreg,0.5477101245832602,0.5547589318081121,0.4833479557817161,0.5165972769213457,"[[17441 11054]
 [14722 13773]]"
85,SVC,0.9002632040708897,0.9432935597963388,0.8517283733988419,0.8951755680141634,"[[27036  1459]
 [ 4225 24270]]"
86,KNN,0.09275311458150552,0.09530950305143854,0.09591156343218109,0.09560958544691271,"[[ 2553 25942]
 [25762  2733]]"
87,GaussianNB,0.4716616950342165,0.47920261673577663,0.6529566590629935,0.552746501886456,"[[ 8274 20221]
 [ 9889 18606]]"
88,Perceptron,0.4938936655553606,0.4914403778040142,0.3505878224249868,0.4092333531327448,"[[18157 10338]
 [18505  9990]]"
