,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
46,GBC,0.9294955852784335,0.9931880108991825,0.3119383825417201,0.4747639205470531,"[[20536     5]
 [ 1608   729]]"
47,ETC,0.934347407990209,1.0,0.35729567821994007,0.5264817150063051,"[[20541     0]
 [ 1502   835]]"
48,logreg,0.9228516478713175,0.9482758620689655,0.2588789045785195,0.40672268907563025,"[[20508    33]
 [ 1732   605]]"
49,SVC,0.9365329137162339,0.9911209766925638,0.3821138211382114,0.5515750463248918,"[[20533     8]
 [ 1444   893]]"
50,KNN,0.942652329749104,0.997090203685742,0.43988018827556696,0.6104513064133017,"[[20538     3]
 [ 1309  1028]]"
51,GaussianNB,0.9220648658099484,0.6312796208530805,0.5699614890885751,0.5990555430627389,"[[19763   778]
 [ 1005  1332]]"
52,Perceptron,0.8970189701897019,0.4921422663358147,0.25459991442019686,0.3355893965031021,"[[19927   614]
 [ 1742   595]]"
53,LinearSVC,0.9193548387096774,0.9538745387453874,0.22122379118528027,0.3591524835012157,"[[20516    25]
 [ 1820   517]]"
54,SGD,0.9180872453885829,0.9620758483033932,0.20624732563115106,0.33967582804792107,"[[20522    19]
 [ 1855   482]]"
55,Dtree,0.9251682839409039,0.7797672336615935,0.3727000427899016,0.5043427909669949,"[[20295   246]
 [ 1466   871]]"
56,RForest,0.933036104554594,0.9987608426270136,0.34488660676080446,0.5127226463104325,"[[20540     1]
 [ 1531   806]]"
57,ADA,0.922982778214879,0.9078014184397163,0.2738553701326487,0.42077580539119,"[[20476    65]
 [ 1697   640]]"
58,GBC,0.9301512369962409,0.9946452476572959,0.31792896876337184,0.4818417639429313,"[[20537     4]
 [ 1594   743]]"
59,ETC,0.9343036978756885,1.0,0.35686777920410784,0.5260170293282876,"[[20541     0]
 [ 1503   834]]"
60,logreg,0.6855931462540432,0.22059838895281933,0.8202824133504493,0.34769202865693305,"[[13768  6773]
 [  420  1917]]"
61,SVC,0.8360433604336044,0.3783969728242174,0.9413778348309799,0.5398110661268556,"[[16927  3614]
 [  137  2200]]"
62,KNN,0.9199230701984439,0.5753056963912914,0.8254172015404364,0.6780316344463972,"[[19117  1424]
 [  408  1929]]"
63,GaussianNB,0.6906198094239007,0.20946194386566983,0.7312794180573384,0.32564786585365857,"[[14091  6450]
 [  628  1709]]"
64,Perceptron,0.6309992132179386,0.17776839438403885,0.7205819426615319,0.28518204911092293,"[[12752  7789]
 [  653  1684]]"
65,LinearSVC,0.6898767374770521,0.22064349459840302,0.8040222507488233,0.34626370588777294,"[[13904  6637]
 [  458  1879]]"
66,SGD,0.6990121514118367,0.2085842408712364,0.6966195977749251,0.3210412147505423,"[[14364  6177]
 [  709  1628]]"
