,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
95,ETC,0.15648220998339016,0.0635133048535694,0.5280273855370132,0.11338785261416887,"[[ 2346 18195]
 [ 1103  1234]]"
96,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
97,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
98,KNN,0.4229827782148789,0.007435618425825173,0.03508771929824561,0.01227085671530116,"[[ 9595 10946]
 [ 2255    82]]"
99,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
100,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
101,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
102,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
103,Dtree,0.7716146516303872,0.2186282151208106,0.48010269576379977,0.3004418262150221,"[[16531  4010]
 [ 1215  1122]]"
104,RForest,0.8122213480199318,0.19777846343721073,0.27428326914848095,0.2298314808174973,"[[17941  2600]
 [ 1696   641]]"
105,ADA,0.11709939680041961,0.03949675157265133,0.3277706461275139,0.0704983663890295,"[[ 1913 18628]
 [ 1571   766]]"
106,GBC,0.6646122912842032,0.030612244897959183,0.07445442875481387,0.043386111457424256,"[[15031  5510]
 [ 2163   174]]"
107,ETC,0.13440860215053763,0.04114123581336696,0.33504492939666236,0.07328372876596939,"[[ 2292 18249]
 [ 1554   783]]"
108,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
109,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
110,KNN,0.35912230090042835,0.006644784244656152,0.03551561831407788,0.011195036417588346,"[[ 8133 12408]
 [ 2254    83]]"
111,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
112,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
113,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
114,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
115,Dtree,0.05079115307282105,0.042322044305890136,0.38339751818570816,0.07622936872554024,"[[  266 20275]
 [ 1441   896]]"
116,RForest,0.7367776903575487,0.15771874419468698,0.3632862644415918,0.21994818652849743,"[[16007  4534]
 [ 1488   849]]"
117,ADA,0.0944138473642801,0.032599298174235875,0.27428326914848095,0.058272727272727275,"[[ 1519 19022]
 [ 1696   641]]"
118,GBC,0.8609581257102894,0.12588652482269502,0.06076166024818143,0.08196248196248197,"[[19555   986]
 [ 2195   142]]"
119,ETC,0.06298627502404057,0.05473703841850056,0.5023534445870774,0.09871767920958588,"[[  267 20274]
 [ 1163  1174]]"
